vin,bonus,reserve,calldt,kpdt,fpcode,
LSGGG54YXES105538,-57560,-121944,2014/5/26 0:00,2014/5/26 0:00,3108594181,
LSGGG54EXES108817,-56020,-118604,2014/5/26 0:00,2014/5/26 0:00,3108594184,
LSGLP83X9EF159396,-83880,-168308,2014/5/26 0:00,2014/5/26 0:00,3108594187,
LSGSA52S1ED214081,-14730,-42294,2014/5/27 0:00,2014/5/27 0:00,3108600527,
LSGSA52S7ED213811,-14730,-42294,2014/5/27 0:00,2014/5/27 0:00,3108600526,
LSGSA52M3EY144495,-16460,-47284,2014/5/27 0:00,2014/5/27 0:00,3108600530,
LSGSA52M5ED211251,-16460,-47284,2014/5/27 0:00,2014/5/27 0:00,3108600528,
LSGSA52M5EY147382,-16460,-47284,2014/5/27 0:00,2014/5/27 0:00,3108600531,
LSGSA52M7ED214278,-16460,-47284,2014/5/27 0:00,2014/5/27 0:00,3108600532,
LSGSA52MXED211150,-16460,-47284,2014/5/27 0:00,2014/5/27 0:00,3108600529,
LSGSA52S0EY145618,-14730,-42294,2014/5/27 0:00,2014/5/27 0:00,3108600519,
LSGSA52S4EY145704,-14730,-42294,2014/5/27 0:00,2014/5/27 0:00,3108600518,
LSGSA52S4EY145833,-14730,-42294,2014/5/27 0:00,2014/5/27 0:00,3108600520,
LSGSA52S6EY145879,-14730,-42294,2014/5/27 0:00,2014/5/27 0:00,3108600521,
LSGSA52S7EY148256,-14730,-42294,2014/5/27 0:00,2014/5/27 0:00,3108600524,
LSGSA52S8ED216054,-14730,-42294,2014/5/27 0:00,2014/5/27 0:00,3108600522,
LSGSA52S9EY148534,-14730,-42294,2014/5/27 0:00,2014/5/27 0:00,3108600525,
LSGSA52SXED216122,-14730,-42294,2014/5/27 0:00,2014/5/27 0:00,3108600523,
LSGSA52S3EY148951,-14330,-41158,2014/5/26 0:00,2014/5/26 0:00,3108597703,
LSGSA52S6EY149009,-14330,-41158,2014/5/26 0:00,2014/5/26 0:00,3108597702,
LSGGG54WXES112388,-63100,-133684,2014/5/27 0:00,2014/5/27 0:00,3108600517,
LSGPC54R0EF190709,-43530,-87894,2014/5/28 0:00,2014/5/28 0:00,3108604729,
LSGPC54R3EF190767,-43530,-87894,2014/5/28 0:00,2014/5/28 0:00,3108604731,
LSGPC54R5EF190544,-43530,-87894,2014/5/28 0:00,2014/5/28 0:00,3108604728,
LSGPC54R7EF184194,-43530,-87894,2014/5/28 0:00,2014/5/28 0:00,3108604732,
LSGPC54R7EF190528,-43530,-87894,2014/5/28 0:00,2014/5/28 0:00,3108604730,
LSGPC54U0EF190441,-42890,-86614,2014/5/28 0:00,2014/5/28 0:00,3108604725,
LSGPC54U1EF183045,-38120,-76984,2014/5/28 0:00,2014/5/28 0:00,3108604724,
LSGPC54U4EF185680,-42890,-86614,2014/5/28 0:00,2014/5/28 0:00,3108604727,
LSGPC54U9EF184332,-38120,-76984,2014/5/28 0:00,2014/5/28 0:00,3108604722,
LSGPC54U9EF187585,-38120,-76984,2014/5/28 0:00,2014/5/28 0:00,3108604723,
LSGPC54U9EF190552,-42890,-86614,2014/5/28 0:00,2014/5/28 0:00,3108604726,
LSGLP83X2EF190330,-83880,-168308,2014/5/27 0:00,2014/5/27 0:00,3108603563,
LSGLP83X3EF190420,-83880,-168308,2014/5/28 0:00,2014/5/28 0:00,3108604721,
LSGLP83X6EF190329,-83880,-168308,2014/5/27 0:00,2014/5/27 0:00,3108602846,
LSGGG54W9ES116318,-63100,-133684,2014/5/28 0:00,2014/5/28 0:00,3108608801,
LSGGG54Y9DS288882,-57560,-117064,2014/5/28 0:00,2014/5/28 0:00,3108604718,
LSGGG54E3ES108058,-56020,-118604,2014/5/28 0:00,2014/5/28 0:00,3108604719,
LSGGG54E3ES110344,-56020,-118604,2014/5/28 0:00,2014/5/28 0:00,3108604720,
LSGJM82J0FY007798,-28880,-97744,2014/5/30 0:00,2014/5/30 0:00,3108619641,
LSGJM82J5FY007800,-28880,-97744,2014/5/30 0:00,2014/5/30 0:00,3108619642,
LSGJM84J0FY007703,-35010,-118494,2014/5/30 0:00,2014/5/30 0:00,3108619639,
LSGJM82J7FY007409,-28880,-97744,2014/5/30 0:00,2014/5/30 0:00,3108619640,
LSGGG54Y1ES110501,-57560,-121944,2014/5/31 0:00,2014/5/31 0:00,3108631117,
LSGGG54Y7ES110258,-57560,-121944,2014/5/31 0:00,2014/5/31 0:00,3108631116,
LSGPC54U0EF187703,-38120,-76984,2014/5/31 0:00,2014/5/31 0:00,3108631130,
LSGPC54U0EF191539,-38120,-76984,2014/5/31 0:00,2014/5/31 0:00,3108631121,
LSGPC54U2EF191249,-38120,-76984,2014/5/31 0:00,2014/5/31 0:00,3108631128,
LSGPC54U2EF191302,-38120,-76984,2014/5/31 0:00,2014/5/31 0:00,3108631133,
LSGPC54U2EF191655,-38120,-76984,2014/5/31 0:00,2014/5/31 0:00,3108631122,
LSGPC54U3EF191180,-38120,-76984,2014/5/31 0:00,2014/5/31 0:00,3108631131,
LSGPC54U4EF191379,-38120,-76984,2014/5/31 0:00,2014/5/31 0:00,3108631125,
LSGPC54U4EF191446,-38120,-76984,2014/5/31 0:00,2014/5/31 0:00,3108631124,
LSGPC54U4EF191687,-38120,-76984,2014/5/31 0:00,2014/5/31 0:00,3108631135,
LSGPC54U6EF191464,-38120,-76984,2014/5/31 0:00,2014/5/31 0:00,3108631120,
LSGPC54U8EF191238,-38120,-76984,2014/5/31 0:00,2014/5/31 0:00,3108631129,
LSGPC54U8EF191739,-38120,-76984,2014/5/31 0:00,2014/5/31 0:00,3108631123,
LSGPC54UXEF189927,-38120,-76984,2014/5/31 0:00,2014/5/31 0:00,3108631134,
LSGPC54UXEF191323,-38120,-76984,2014/5/31 0:00,2014/5/31 0:00,3108631132,
LSGPC54U0EF187362,-38120,-76984,2014/5/31 0:00,2014/5/31 0:00,3108631126,
LSGPC54U6EF191125,-38120,-76984,2014/5/31 0:00,2014/5/31 0:00,3108631127,
LSGLP83X0EF191265,-81980,-170208,2014/5/31 0:00,2014/5/31 0:00,3108631119,
LSGLP83X1EF191257,-81980,-170208,2014/5/31 0:00,2014/5/31 0:00,3108631118,
LSGSA52S0ED221149,-14330,-41158,2014/5/31 0:00,2014/5/31 0:00,3108631137,
LSGSA52S2EY152165,-14330,-41158,2014/5/31 0:00,2014/5/31 0:00,3108631138,
LSGSA52S2EY152327,-14330,-41158,2014/5/31 0:00,2014/5/31 0:00,3108631140,
LSGSA52S3EY151736,-14330,-41158,2014/5/31 0:00,2014/5/31 0:00,3108631142,
LSGSA52S4ED221073,-14330,-41158,2014/5/31 0:00,2014/5/31 0:00,3108631139,
LSGSA52S4EY151129,-14330,-41158,2014/5/31 0:00,2014/5/31 0:00,3108631136,
LSGSA52S7EY146877,-14730,-42294,2014/5/31 0:00,2014/5/31 0:00,3108631147,
LSGSA52S9EY152194,-14330,-41158,2014/5/31 0:00,2014/5/31 0:00,3108631141,
LSGSA52S2ED218527,-14330,-41158,2014/5/31 0:00,2014/5/31 0:00,3108631146,
LSGSA52S2ED221041,-14330,-41158,2014/5/31 0:00,2014/5/31 0:00,3108631143,
LSGSA52S4EY152314,-14330,-41158,2014/5/31 0:00,2014/5/31 0:00,3108631144,
LSGSA52S8EY152123,-14330,-41158,2014/5/31 0:00,2014/5/31 0:00,3108631145,
LSGGG53W7ES118277,-68000,-159424,2014/6/3 0:00,2014/6/3 0:00,3108635594,
LSGGG54Y7ES123012,-48900,-114204,2014/6/3 0:00,2014/6/3 0:00,3108635591,
LSGGG54E1ES117504,-52300,-122324,2014/6/3 0:00,2014/6/3 0:00,3108635592,
LSGGG54E5ES122933,-52300,-122324,2014/6/3 0:00,2014/6/3 0:00,3108635593,
LSGLP83X2EF176248,-78000,-174188,2014/6/3 0:00,2014/6/3 0:00,3108635597,
LSGLP83X8EF190915,-78000,-174188,2014/6/3 0:00,2014/6/3 0:00,3108635598,
LSGSA52S2ED216826,-13600,-43424,2014/6/3 0:00,2014/6/3 0:00,3108635600,
LSGSA52S4ED216701,-13000,-44024,2014/6/3 0:00,2014/6/3 0:00,3108635601,
LSGSA52S8EY148556,-13600,-43424,2014/6/3 0:00,2014/6/3 0:00,3108635599,
LSGJM82J6FY006722,-28000,-98624,2014/6/3 0:00,2014/6/3 0:00,3108635596,
LSGJM82J9FY007315,-28000,-98624,2014/6/3 0:00,2014/6/3 0:00,3108635595,
LSGGG54W7ES067880,-63100,-133684,2014/6/4 0:00,2014/6/4 0:00,3108637914,
LSGGG54W9ES068660,-63100,-133684,2014/6/4 0:00,2014/6/4 0:00,3108637915,
LSGGG54W1ES111307,-63100,-121390,2014/6/4 0:00,2014/6/4 0:00,3108637916,
LSGJM84J4FY009700,-31510,-106634,2014/6/4 0:00,2014/6/4 0:00,3108638662,
LSGGG54W2ES070542,-63100,-133684,2014/6/4 0:00,2014/6/4 0:00,3108638659,
LSGGG54W7ES069547,-63100,-133684,2014/6/4 0:00,2014/6/4 0:00,3108638658,
LSGGG54W7ES063229,-63100,-133684,2014/6/4 0:00,2014/6/4 0:00,3108638660,
LSGGG54WXES063225,-63100,-133684,2014/6/4 0:00,2014/6/4 0:00,3108638661,
LSGGG54Y0ES111090,-57560,-121944,2014/6/4 0:00,2014/6/4 0:00,3108638657,
LSGGG54Y6ES078693,-57560,-121944,2014/6/4 0:00,2014/6/4 0:00,3108638656,
LSGJM84J3FY009851,-31500,-106644,2014/6/4 0:00,2014/6/4 0:00,3108638434,
LSGPC54U6EF195014,-42890,-86614,2014/6/4 0:00,2014/6/4 0:00,3108638663,
LSGPC54U9EF196691,-42890,-86614,2014/6/4 0:00,2014/6/4 0:00,3108638664,
LSGPC54U9EF197307,-40282,-89222,2014/6/4 0:00,2014/6/4 0:00,3108638666,
LSGJM84J3FY010272,-31510,-106634,2014/6/5 0:00,2014/6/5 0:00,3108640123,
LSGPC54U6EF198110,-40000,-89504,2014/6/4 0:00,2014/6/4 0:00,3108639067,
LSGPC54U4EF196792,0,-129504,2014/6/4 0:00,2014/6/4 0:00,3108638665,
LSGPC54U1EF196037,-7440,-107664,2014/6/5 0:00,2014/6/5 0:00,3108640506,
LSGPC54U0EF195963,-38120,-76984,2014/6/5 0:00,2014/6/5 0:00,3108640512,
LSGPC54U1EF195941,-38120,-76984,2014/6/5 0:00,2014/6/5 0:00,3108640509,
LSGPC54U3EF195889,-38120,-76984,2014/6/5 0:00,2014/6/5 0:00,3108640510,
LSGPC54U5EF195926,-38120,-76984,2014/6/5 0:00,2014/6/5 0:00,3108640511,
LSGPC54U5EF196039,-38120,-76984,2014/6/5 0:00,2014/6/5 0:00,3108640507,
LSGPC54U8EF196133,-27030,-88074,2014/6/5 0:00,2014/6/5 0:00,3108640505,
LSGPC54UXEF196067,-38120,-76984,2014/6/5 0:00,2014/6/5 0:00,3108640504,
LSGSA52M1ED217936,-17450,-50134,2014/6/5 0:00,2014/6/5 0:00,3108640520,
LSGSA52M2ED220568,-17450,-50134,2014/6/5 0:00,2014/6/5 0:00,3108640519,
LSGSA52M3ED217212,-17450,-50134,2014/6/5 0:00,2014/6/5 0:00,3108640521,
LSGSA52M4EY148233,-16460,-47284,2014/6/5 0:00,2014/6/5 0:00,3108640516,
LSGSA52M8ED214676,-16460,-47284,2014/6/5 0:00,2014/6/5 0:00,3108640518,
LSGSA52MXEY151430,-16460,-47284,2014/6/5 0:00,2014/6/5 0:00,3108640517,
LSGPC54U9EF195914,-14512,-100592,2014/6/5 0:00,2014/6/5 0:00,3108640508,
LSGJM82J1FY007826,-27560,-99064,2014/6/5 0:00,2014/6/5 0:00,3108640503,
LSGSA52S0EY153007,-14330,-41158,2014/6/5 0:00,2014/6/5 0:00,3108640514,
LSGSA52S7ED220564,-14330,-41158,2014/6/5 0:00,2014/6/5 0:00,3108640515,
LSGSA52S9ED222283,-14330,-41158,2014/6/5 0:00,2014/6/5 0:00,3108640513,
LSGPC54R3EF194916,0,-131424,2014/6/6 0:00,2014/6/6 0:00,3108643070,
LSGPC54R7EF195227,0,-131424,2014/6/6 0:00,2014/6/6 0:00,3108643071,
LSGPC54R9EF195178,0,-131424,2014/6/6 0:00,2014/6/6 0:00,3108643073,
LSGPC54RXEF194900,0,-131424,2014/6/6 0:00,2014/6/6 0:00,3108643072,
LSGPC54U7EF195569,0,-115104,2014/6/6 0:00,2014/6/6 0:00,3108643061,
LSGPC54U9EF195573,0,-115104,2014/6/6 0:00,2014/6/6 0:00,3108643062,
LSGPC54U4EF195576,0,-115104,2014/6/6 0:00,2014/6/6 0:00,3108643063,
LSGPC54U2EF195544,0,-115104,2014/6/6 0:00,2014/6/6 0:00,3108643064,
LSGPC54U8EF195581,0,-115104,2014/6/6 0:00,2014/6/6 0:00,3108643065,
LSGPC52U6EF194853,0,-104544,2014/6/6 0:00,2014/6/6 0:00,3108643060,
LSGPC52U6EF194741,0,-104544,2014/6/6 0:00,2014/6/6 0:00,3108643059,
LSGPC54R8EF195365,0,-131424,2014/6/6 0:00,2014/6/6 0:00,3108643066,
LSGPC54R4EF195282,0,-131424,2014/6/6 0:00,2014/6/6 0:00,3108643067,
LSGPC54R7EF195258,0,-131424,2014/6/6 0:00,2014/6/6 0:00,3108643068,
LSGPC54RXEF195156,0,-131424,2014/6/6 0:00,2014/6/6 0:00,3108643069,
LSGGG54W0ES124436,0,-196784,2014/6/7 0:00,2014/6/7 0:00,3108647981,
LSGGG54W8ES123907,0,-196784,2014/6/7 0:00,2014/6/7 0:00,3108647980,
LSGGG54W1ES123117,0,-196784,2014/6/7 0:00,2014/6/7 0:00,3108647979,
LSGGG54W3ES122647,0,-196784,2014/6/7 0:00,2014/6/7 0:00,3108647978,
LSGGG54W8ES121607,0,-196784,2014/6/7 0:00,2014/6/7 0:00,3108647977,
LSGGG54W1ES120024,0,-196784,2014/6/7 0:00,2014/6/7 0:00,3108647976,
LSGGG54W2ES113096,0,-196784,2014/6/7 0:00,2014/6/7 0:00,3108647969,
LSGGG54W4ES112855,0,-196784,2014/6/7 0:00,2014/6/7 0:00,3108647970,
LSGGG54W3ES112880,0,-196784,2014/6/7 0:00,2014/6/7 0:00,3108647971,
LSGGG54WXES112567,0,-196784,2014/6/7 0:00,2014/6/7 0:00,3108647972,
LSGGG54W3ES112751,0,-196784,2014/6/7 0:00,2014/6/7 0:00,3108647973,
LSGGG54W3ES112572,0,-196784,2014/6/7 0:00,2014/6/7 0:00,3108647974,
LSGGG54W6ES112307,0,-196784,2014/6/7 0:00,2014/6/7 0:00,3108647975,
LSGGG54Y7ES110695,0,-179504,2014/6/7 0:00,2014/6/7 0:00,3108647968,
LSGGG54Y6ES110235,0,-179504,2014/6/7 0:00,2014/6/7 0:00,3108647967,
LSGJM84J1FY009217,0,-138144,2014/6/9 0:00,2014/6/9 0:00,3108653533,
LSGJM82J5FY011300,0,-115104,2014/6/9 0:00,2014/6/9 0:00,3108653532,
LSGGG54E0ES124766,0,-174624,2014/6/9 0:00,2014/6/9 0:00,3108653531,
LSGGG54E2ES124641,0,-174624,2014/6/9 0:00,2014/6/9 0:00,3108653530,
LSGGG54E7ES124487,0,-174624,2014/6/9 0:00,2014/6/9 0:00,3108653529,
LSGGG54E7ES124117,0,-174624,2014/6/9 0:00,2014/6/9 0:00,3108653528,
LSGGG54YXES111551,0,-179504,2014/6/9 0:00,2014/6/9 0:00,3108653527,
LSGGG54Y3ES124853,0,-163104,2014/6/9 0:00,2014/6/9 0:00,3108653526,
LSGGG54YXES107130,0,-179504,2014/6/8 0:00,2014/6/8 0:00,3108649961,
LSGGG54YXES106754,0,-179504,2014/6/8 0:00,2014/6/8 0:00,3108649960,
LSGJM84J3FY011437,0,-138144,2014/6/10 0:00,2014/6/10 0:00,3108658091,
LSGJM84JXFY011791,0,-138144,2014/6/10 0:00,2014/6/10 0:00,3108658090,
LSGJM84J4FY012063,0,-138144,2014/6/11 0:00,2014/6/11 0:00,3108661127,
LSGGG54W7ES049394,-16000,-180784,2014/6/12 0:00,2014/6/12 0:00,3108665295,
LSGJM84JXFY013430,0,-138144,2014/6/16 0:00,2014/6/16 0:00,3108684999,
LSGGG54Y5ES112655,0,-179504,2014/6/16 0:00,2014/6/16 0:00,3108681437,
LSGGG54Y5ES116088,0,-179504,2014/6/16 0:00,2014/6/16 0:00,3108681438,
LSGGG54Y9ES115980,0,-179504,2014/6/16 0:00,2014/6/16 0:00,3108681439,
LSGGG54W0ES111184,0,-196784,2014/6/16 0:00,2014/6/16 0:00,3108681440,
LSGPC64U1EF189661,0,-128544,2014/6/16 0:00,2014/6/16 0:00,3108681443,
LSGPC64U9EF205363,0,-128544,2014/6/16 0:00,2014/6/16 0:00,3108681442,
LSGPC54U8EF197556,0,-115104,2014/6/16 0:00,2014/6/16 0:00,3108681444,
LSGJM84J4FY013228,0,-138144,2014/6/16 0:00,2014/6/16 0:00,3108681441,
LSGSA52S9EY159825,0,-57024,2014/6/16 0:00,2014/6/16 0:00,3108681452,
LSGSA52S2EY159732,0,-57024,2014/6/16 0:00,2014/6/16 0:00,3108681451,
LSGSA52S5EY159384,0,-57024,2014/6/16 0:00,2014/6/16 0:00,3108681450,
LSGSA52S2EY159164,0,-57024,2014/6/16 0:00,2014/6/16 0:00,3108681449,
LSGSA52S9EY159310,0,-57024,2014/6/16 0:00,2014/6/16 0:00,3108681448,
LSGSA52S6ED232415,0,-57024,2014/6/16 0:00,2014/6/16 0:00,3108681455,
LSGSA52S8ED231699,0,-57024,2014/6/16 0:00,2014/6/16 0:00,3108681454,
LSGSA52S0ED232510,0,-57024,2014/6/16 0:00,2014/6/16 0:00,3108681453,
LSGPC54RXEF204874,0,-131424,2014/6/16 0:00,2014/6/16 0:00,3108681447,
LSGPC54R5EF203017,0,-131424,2014/6/16 0:00,2014/6/16 0:00,3108681446,
LSGPC54U3EF186111,0,-115104,2014/6/16 0:00,2014/6/16 0:00,3108681445,
LSGSA52M1ED190964,0,-67584,2014/6/16 0:00,2014/6/16 0:00,3108681456,
LSGSA52MXED191014,0,-67584,2014/6/16 0:00,2014/6/16 0:00,3108681457,
LSGPC54R2EF205131,0,-131424,2014/6/16 0:00,2014/6/16 0:00,3108685792,
LSGPC54R5EF204135,0,-131424,2014/6/16 0:00,2014/6/16 0:00,3108685791,
LSGPC54R5EF204152,0,-131424,2014/6/16 0:00,2014/6/16 0:00,3108685790,
LSGSA52S8ED224235,0,-55488,2014/6/16 0:00,2014/6/16 0:00,3108685794,
LSGSA52S1ED224271,0,-55488,2014/6/16 0:00,2014/6/16 0:00,3108685793,
LSGPC54U3EF202839,0,-129504,2014/6/16 0:00,2014/6/16 0:00,3108685786,
LSGPC54R2EF206165,0,-131424,2014/6/16 0:00,2014/6/16 0:00,3108685789,
LSGPC54R0EF204110,0,-131424,2014/6/16 0:00,2014/6/16 0:00,3108685788,
LSGPC54R7EF203956,0,-131424,2014/6/16 0:00,2014/6/16 0:00,3108685787,
LSGPC54R7EF208378,0,-131424,2014/6/17 0:00,2014/6/17 0:00,3108686817,
LSGPC54R7EF208171,0,-131424,2014/6/17 0:00,2014/6/17 0:00,3108686818,
LSGPC54RXEF207922,0,-131424,2014/6/17 0:00,2014/6/17 0:00,3108686819,
LSGPC54RXEF207712,0,-131424,2014/6/17 0:00,2014/6/17 0:00,3108686820,
LSGPC54R0EF207685,0,-131424,2014/6/17 0:00,2014/6/17 0:00,3108686821,
LSGPC54R8EF208423,0,-131424,2014/6/17 0:00,2014/6/17 0:00,3108686816,
LSGPC54R3EF208412,0,-131424,2014/6/17 0:00,2014/6/17 0:00,3108686815,
LSGPC54RXEF208276,0,-131424,2014/6/17 0:00,2014/6/17 0:00,3108686814,
LSGPC54R7EF208431,0,-131424,2014/6/17 0:00,2014/6/17 0:00,3108686813,
LSGPC54R1EF208358,0,-131424,2014/6/17 0:00,2014/6/17 0:00,3108686812,
LSGPC54R7EF208395,0,-131424,2014/6/17 0:00,2014/6/17 0:00,3108686811,
LSGPC54R2EF208224,0,-131424,2014/6/17 0:00,2014/6/17 0:00,3108686810,
LSGPC54RXEF208228,0,-131424,2014/6/17 0:00,2014/6/17 0:00,3108686809,
LSGPC54R4EF208189,0,-131424,2014/6/17 0:00,2014/6/17 0:00,3108686808,
LSGPC54R4EF208211,0,-131424,2014/6/17 0:00,2014/6/17 0:00,3108686807,
LSGVA54R7FY014078,0,-98010,2014/6/17 0:00,2014/6/17 0:00,3108689256,
LSGJL52M2FY007197,0,-75744,2014/6/18 0:00,2014/6/18 0:00,3108690050,
LSGJL64U8FY009295,0,-105504,2014/6/18 0:00,2014/6/18 0:00,3108690051,
LSGJL54UXFY009177,0,-105504,2014/6/18 0:00,2014/6/18 0:00,3108690052,
LSGPC54U8EF200956,0,-115104,2014/6/18 0:00,2014/6/18 0:00,3108691408,
LSGPC54U1EF201074,0,-115104,2014/6/18 0:00,2014/6/18 0:00,3108691407,
LSGPC54U9EF200948,0,-115104,2014/6/18 0:00,2014/6/18 0:00,3108691406,
LSGPC54U1EF200944,0,-115104,2014/6/18 0:00,2014/6/18 0:00,3108691405,
LSGSA52S3ED230184,0,-55488,2014/6/18 0:00,2014/6/18 0:00,3108691410,
LSGSA52S6EY158549,0,-55488,2014/6/18 0:00,2014/6/18 0:00,3108691409,
LSGLP83X9EF205101,0,-252188,2014/6/18 0:00,2014/6/18 0:00,3108691400,
LSGLP83X4EF204230,0,-252188,2014/6/18 0:00,2014/6/18 0:00,3108691399,
LSGLP83X1EF204167,0,-252188,2014/6/18 0:00,2014/6/18 0:00,3108691398,
LSGPC54U1EF201916,0,-115104,2014/6/18 0:00,2014/6/18 0:00,3108691401,
LSGPC54U0EF201941,0,-115104,2014/6/18 0:00,2014/6/18 0:00,3108691402,
LSGPC54U1EF201494,0,-115104,2014/6/18 0:00,2014/6/18 0:00,3108691403,
LSGPC54U3EF201965,0,-115104,2014/6/18 0:00,2014/6/18 0:00,3108691404,
LSGSA52S0ED225914,0,-55488,2014/6/18 0:00,2014/6/18 0:00,3108691413,
LSGSA52S2ED231245,0,-55488,2014/6/18 0:00,2014/6/18 0:00,3108691414,
LSGSA52S4ED231084,0,-55488,2014/6/18 0:00,2014/6/18 0:00,3108691415,
LSGLP83X2EF207482,0,-252188,2014/6/18 0:00,2014/6/18 0:00,3108691397,
LSGSA52S9EY157539,0,-55488,2014/6/18 0:00,2014/6/18 0:00,3108691416,
LSGSA52S1EY157552,0,-55488,2014/6/18 0:00,2014/6/18 0:00,3108691411,
LSGSA52S3EY157018,0,-55488,2014/6/18 0:00,2014/6/18 0:00,3108691412,
LSGPC54U6EF210594,0,-115104,2014/6/19 0:00,2014/6/19 0:00,3108694008,
LSGPC54U5EF210568,0,-115104,2014/6/19 0:00,2014/6/19 0:00,3108694007,
LSGLP84X9EF195426,0,-217728,2014/6/19 0:00,2014/6/19 0:00,3108694006,
LSGLP84X0EF190860,0,-211008,2014/6/19 0:00,2014/6/19 0:00,3108694005,
LSGJM84J6FY015336,0,-138144,2014/6/21 0:00,2014/6/21 0:00,3108705062,
LSGJM84J0FY015428,0,-138144,2014/6/21 0:00,2014/6/21 0:00,3108705063,
LSGGG54EXES137962,0,-174624,2014/6/23 0:00,2014/6/23 0:00,3108712281,
LSGGG54Y9ES116031,0,-179504,2014/6/23 0:00,2014/6/23 0:00,3108712279,
LSGLP84X1EF206287,0,-217728,2014/6/23 0:00,2014/6/23 0:00,3108712284,
LSGGG54E9ES138763,0,-174624,2014/6/23 0:00,2014/6/23 0:00,3108712282,
LSGGG54Y6ES136334,0,-179504,2014/6/23 0:00,2014/6/23 0:00,3108712280,
LSGLP84X6EF208648,0,-241628,2014/6/23 0:00,2014/6/23 0:00,3108712283,
LSGGG54Y9ES066974,0,-179504,2014/6/23 0:00,2014/6/23 0:00,3108712278,
LSGSA52S9ED234501,0,-57024,2014/6/23 0:00,2014/6/23 0:00,3108712296,
LSGSA52S7ED234464,0,-57024,2014/6/23 0:00,2014/6/23 0:00,3108712295,
LSGSA52S6ED234472,0,-57024,2014/6/23 0:00,2014/6/23 0:00,3108712294,
LSGSA52S9ED233946,0,-57024,2014/6/23 0:00,2014/6/23 0:00,3108712293,
LSGSA52SXED237164,0,-57024,2014/6/23 0:00,2014/6/23 0:00,3108712300,
LSGSA52S4ED237001,0,-57024,2014/6/23 0:00,2014/6/23 0:00,3108712299,
LSGSA52S1ED236999,0,-57024,2014/6/23 0:00,2014/6/23 0:00,3108712301,
LSGSA52S0EY159048,0,-55488,2014/6/23 0:00,2014/6/23 0:00,3108712285,
LSGSA52S5ED230591,0,-55488,2014/6/23 0:00,2014/6/23 0:00,3108712286,
LSGSA52S0ED230658,0,-55488,2014/6/23 0:00,2014/6/23 0:00,3108712287,
LSGSA52S5EY162219,0,-57024,2014/6/23 0:00,2014/6/23 0:00,3108712298,
LSGSA52S6EY161578,0,-57024,2014/6/23 0:00,2014/6/23 0:00,3108712297,
LSGSA52S5ED233703,0,-55488,2014/6/23 0:00,2014/6/23 0:00,3108712291,
LSGSA52S9ED219755,0,-55488,2014/6/23 0:00,2014/6/23 0:00,3108712292,
LSGSA52M8ED193005,0,-67584,2014/6/23 0:00,2014/6/23 0:00,3108712302,
LSGSA52M6ED192922,0,-67584,2014/6/23 0:00,2014/6/23 0:00,3108712303,
LSGSA52S1EY159155,0,-55488,2014/6/23 0:00,2014/6/23 0:00,3108712290,
LSGSA52S6EY159314,0,-55488,2014/6/23 0:00,2014/6/23 0:00,3108712289,
LSGSA52S5EY163337,0,-55488,2014/6/23 0:00,2014/6/23 0:00,3108712288,
LSGSA52M2ED238391,0,-67584,2014/6/23 0:00,2014/6/23 0:00,3108715862,
LSGSA52M1ED237717,0,-67584,2014/6/23 0:00,2014/6/23 0:00,3108715861,
LSGSA52M8ED237715,0,-67584,2014/6/23 0:00,2014/6/23 0:00,3108715860,
LSGPC54U0EF203723,0,-115104,2014/6/23 0:00,2014/6/23 0:00,3108715853,
LSGPC54U7EF203556,0,-115104,2014/6/23 0:00,2014/6/23 0:00,3108715854,
LSGPC54U7EF203587,0,-115104,2014/6/23 0:00,2014/6/23 0:00,3108715857,
LSGPC54U1EF203553,0,-115104,2014/6/23 0:00,2014/6/23 0:00,3108715856,
LSGPC54U0EF203561,0,-115104,2014/6/23 0:00,2014/6/23 0:00,3108715855,
LSGSA52M0ED193550,0,-67584,2014/6/23 0:00,2014/6/23 0:00,3108715858,
LSGSA52M4ED193423,0,-67584,2014/6/23 0:00,2014/6/23 0:00,3108715859,
LSGGG54E1ES045610,0,-207264,2014/6/23 0:00,2014/6/23 0:00,3108715852,
LSGSA52S6EY164464,0,-57024,2014/6/24 0:00,2014/6/24 0:00,3108719042,
LSGSA52S4EY164513,0,-57024,2014/6/24 0:00,2014/6/24 0:00,3108719041,
LSGSA52S4EY163345,0,-57024,2014/6/24 0:00,2014/6/24 0:00,3108719040,
LSGSA52S9EY163082,0,-57024,2014/6/24 0:00,2014/6/24 0:00,3108719039,
LSGSA52SXEY162801,0,-57024,2014/6/24 0:00,2014/6/24 0:00,3108719038,
LSGSA52SXEY162359,0,-57024,2014/6/24 0:00,2014/6/24 0:00,3108719037,
LSGSA52S8ED234585,0,-57024,2014/6/24 0:00,2014/6/24 0:00,3108719036,
LSGSA52S9ED234806,0,-57024,2014/6/24 0:00,2014/6/24 0:00,3108719035,
LSGSA52S7ED234867,0,-57024,2014/6/24 0:00,2014/6/24 0:00,3108719034,
LSGSA52S7ED234044,0,-57024,2014/6/24 0:00,2014/6/24 0:00,3108719033,
LSGSA52S3ED235014,0,-57024,2014/6/24 0:00,2014/6/24 0:00,3108719032,
LSGJL54M3FY013443,0,-80544,2014/6/24 0:00,2014/6/24 0:00,3108719031,
LSGJM84J4FY015769,0,-138144,2014/6/25 0:00,2014/6/25 0:00,3108723461,
